feature,importance
"medium_Steel, plastic laminate and plywood",2.3411048952303856e-09
"medium_Portfolio with fifteen inkjet prints, printed 2007 and two videos",2.3409144918417783e-09
medium_Series of fourteen linoleum cuts,2.3371217699697286e-09
medium_Conté crayon and lithographic tusche on transfer paper,2.3359385951965374e-09
"medium_Portfolio of thirteen lithographs (including cover, colophon, and title page)",2.3354551292783992e-09
"medium_Aluminum, rubber, sandblasted polycarbonate, fabric, cowhide, polyfill batting",2.3333091787397016e-09
medium_Fiberglass-reinforced plastic,2.3316801267791075e-09
"medium_5 embossings: 2 folded, 3 with pin holes, and 1 with die-cut",2.3303719381652543e-09
"medium_Screenprint, printed in black, with watercolor additions",2.329589613198601e-09
medium_Tubular steel and polyurethane,2.328820391681316e-09
"medium_Oil, lithographed ink, and modeling paste on seven pieces of paperboard",2.3286597921768013e-09
medium_Portfolio of sixteen relief prints,2.3266854021339892e-09
medium_Pleated paper,2.3265213159121313e-09
"medium_Lift ground aquatint, soft ground etching, and carborundum, printed in color",2.3232900423173208e-09
medium_Welded and painted metal automobile parts,2.321023126324592e-09
medium_Illustrated book with eight soft ground etching and engravings,2.320024426256722e-09
medium_Cotton and Eisengarn,2.3198754228650115e-09
medium_Blown 10 percent PbO glass,2.3159719480648023e-09
medium_Cut-and-pasted printed paper and presstype on paper,2.315007693842551e-09
medium_Cut-and-pasted metallic foil on printed paper and pencil on paper,2.3133561262047612e-09
medium_5 gelatin silver prints and 2 gelatin silver prints cut-and-pasted together,2.3087094606904903e-09
"medium_Acrylic on striped cotton fabric, 12 works",2.3078480610006525e-09
medium_Polyurethane and hydrocolloid gel,2.3076655624043045e-09
"medium_Black-and-white photographs with oil tint and synthetic polymer paint, mounted and framed in three parts",2.3052189053057276e-09
medium_Lithograph with cut-out projection,2.3036558806552513e-09
"medium_artist's book, first edition",2.302488992022547e-09
"medium_Acrylic, alkyd, aerosol, enamel, and gesso on board",2.302471993385778e-09
medium_Aquatint and engraving,2.301040583532245e-09
"medium_Wood, MDF, glass, aluminum, and acrylic",2.3008529305008277e-09
medium_Acrylic gesso on wood beam with metal element and metal wheel,2.2985435535306464e-09
medium_Art & Project bulletin no. 157 and one duplicate copy,2.2924624894491187e-09
medium_Ink and colored pencil on graph paper,2.292321338566056e-09
medium_Enamel paint and string over papier-mâché with elastic cord,2.2913677964023453e-09
medium_Illustrated book with one etching and drypoint,2.291208557676604e-09
"medium_Pencil on erased newspaper

",2.2878305022299785e-09
"medium_Acrylic and cardboard
",2.2862823111632763e-09
medium_4 aquatints (including front cover),2.284338468200259e-09
medium_Aluminum and plastic casing,2.284007684312472e-09
medium_Portfolio of five etchings (one with engraving) and two lithographs,2.282663285705093e-09
"medium_Cut-and-pasted printed and painted paper, charcoal, chalk, and pencil on gessoed canvas",2.2824987811117583e-09
medium_Felt-tip pen on transparent film with glue on board with wood frame,2.281460556928681e-09
medium_Welded steel,2.280463077506392e-09
medium_Copper sheet,2.280184680773221e-09
medium_Glass and other materials,2.279918746056707e-09
"medium_Ink, felt-tip pen, pencil, ballpoint pen, and colored pencil on fourteen pieces of paper in a paperboard box",2.2784481542077193e-09
"medium_Aquatint, lift ground aquatint, etching, and soft ground etching with roulette, printed in color",2.2774499548442656e-09
"medium_Drypoint and engraving, printed in black on ivory, smooth, wove Rives BFK with chine collé",2.2756150803468505e-09
"medium_Video installation with rags, wood, plastic, and panes of glass",2.274373108516032e-09
"medium_Etching, with selective wiping",2.272880166827649e-09
"medium_1 lithograph (frontispiece), printed in black",2.271612767798456e-09
"medium_Monotype, printed in color",2.26712573260401e-09
medium_Book of musical scores with twenty lithographs (including wrapper front),2.265229886561441e-09
medium_Oil transfer drawing and watercolor on paper on board,2.2614117991112636e-09
medium_Laser-etched leather,2.261372944616352e-09
"medium_Ballpoint pen, pencil, colored pencil, and felt-tip pen on printed paper
",2.2603584791038223e-09
medium_Aluminum book-object and illustrated book with nine lineblock prints,2.2591046109385053e-09
medium_Watercolor and ink on cut-and-pasted paper,2.257921506783711e-09
"medium_Artist's book and portfolio of eight collotype and screenprints (one with collage additions, one with ink additions) and one screenprint with aerosol spray",2.2546459945217998e-09
"medium_Wood engraving and pochoir, printed in color",2.2534195442135516e-09
"medium_Acrylic, flashe and pencil on paper",2.252830145957244e-09
"medium_Felt-tip pen and ink on paper
",2.2492763895297157e-09
"medium_Mimeograph on 54 sheets, stapled",2.247199952493102e-09
medium_Collage of cut-and-pasted papers,2.2416476523750726e-09
"medium_Double-sided screenprint-over-offset lithograph with iron filings from a portfolio of six double-sided screenprint-over-offset lithographs, one with iron filings, mounted on board",2.2404883082791038e-09
medium_27 color photocopies,2.239152644709194e-09
"medium_Mattress, drying rack, and folding chairs in drywall",2.2389363709891077e-09
"medium_Etching, aquatint, drypoint, engraving, and roulette, with hand additions",2.2365311900936253e-09
medium_Pencil and gouache on cut-and-pasted printed paper with pressure-sensitive tape on plastic bags,2.234506566806164e-09
medium_28 folios with photolithographic reproductions of manuscript and drawings,2.2323985526551263e-09
"medium_Watercolor, ink, and ballpoint pen on graph paper",2.2302481832471004e-09
"medium_Charcoal, synthetic polymer paint, pastel, ink, and cut-and-pasted transparentized paper on paper",2.2289241907226457e-09
medium_.a) recto: Felt-tip pen and crayon and sythetic polymer paint on graph paper  .b) verso: Felt-tip pen on graph paper,2.228640179749012e-09
"medium_Pencil, ink, staples, and correction fluid on three sheets of paper",2.2263490557448674e-09
medium_Ink and pencil on forty paper napkins,2.226105316816078e-09
"medium_Three-channel 4k video (color, sound)",2.2235227447452812e-09
"medium_Cloth, metal, leather, electric fixture, cable, and oil paint on board, with automobile tire and wood plank",2.2234683382085444e-09
medium_Movable screenprinted paper cutouts over screenprinted cutouts pasted on painted wood panel,2.2225241401012913e-09
medium_Wax and human hair,2.220149067688394e-09
"medium_.2 pen and ink on blue-gray paper mounted on paper / 3., .6 pen and ink and ink wash / .5 pen and ink on torn paper pasted onto pen and ink and ink wash on paper",2.2163295832355403e-09
"medium_Synthetic polymer paint, colored pencil, felt-tip pen, ink, and pencil on paper",2.212503768263011e-09
medium_Inkjet print with hand engraving on lava stone,2.2107997545808507e-09
"medium_Book illustrated with letterpress, 14 pages",2.210796184824484e-09
medium_Torn-and-pasted printed paper on paper with ink,2.2104978498716752e-09
medium_Gouache and ink and paper on board with wood frame,2.208109996708334e-09
medium_Letterpress type-case and inkjet prints,2.205542894992411e-09
medium_Graphite and pigment on paper,2.2053766668428583e-09
medium_Acrylic and silkscreen ink on canvas,2.2039522945916284e-09
medium_Bioresin and cherry wood,2.1982842389970545e-09
medium_Acrylic on seventy sheets of paper,2.1969700862406716e-09
medium_Incised rubberized graphite,2.1957802675544833e-09
"medium_Etching over relief halftone reproduction after drawing, relief printed in color",2.19572118873281e-09
medium_Paintstik on two sheets of paper on thin fabric,2.193291231951548e-09
medium_Series of twelve drypoints,2.1927978355365843e-09
medium_Ink on plastic sheet,2.1914966946247015e-09
"medium_Journal with woodcut cover, letterpress printed",2.1888108211804285e-09
"medium_Portfolio of fifty etching, aquatint, and drypoints
",2.1885631198625168e-09
medium_Series of four offset lithographs,2.18621514109462e-09
medium_Gelatin silver print with applied red ink,2.185180224522509e-09
medium_Cut-and-pasted photostat and paper on paper with correction fluid and ink,2.1836583857560675e-09
"medium_Glass, porcelain, metal, plastic, and halogen bulbs",2.183187715000919e-09
"medium_Silicone, circuits, plastic, and metal",2.1806372438859073e-09
"medium_61 envelopes, each containing offset cards",2.1771533968056815e-09
"medium_36 etchings, printed in black",2.1757196576441534e-09
medium_Painted bronze on wood base,2.1724755817863607e-09
"medium_Oilstick, ink, craypas, synthetic polymer paint, and pencil on paper",2.1715709927343297e-09
medium_One from a portfolio of six aquatints,2.169733298347502e-09
"medium_Drypoint from a portfolio of nine etchings (one with drypoint), and two drypoints",2.169084265676218e-09
medium_Portfolio of 6 lithographs and transfer lithographs,2.168051213227268e-09
medium_Relief,2.1669861387166077e-09
"medium_Lithograph with watercolor additions
",2.160714491337138e-09
"medium_Drypoint and aquatint, with cut-out",2.159457845635603e-09
medium_Woodcut monoprint,2.158943526832042e-09
"medium_Collotype and lithograph, offset printed",2.158462417606639e-09
medium_Ink and synthetic polymer paint on paper on board,2.156909528575361e-09
medium_Acrylic paint on four pieces of paperboard,2.155291751249763e-09
medium_Portfolio with serigraphs,2.155165453333644e-09
"medium_Nagellack, glycerin, hydrogen peroxide, coco-nut oil, lip stain, mascara, blush, nail varnish, eyeshadow, Schminkstifte mit Spitzer, Aqua Net Extra Super Hold Hair Spray, perfume and metallic tempera on board",2.1529798242227005e-09
"medium_160 35mm slides transferred to video (color, sound)",2.15185635824817e-09
medium_Oil and egg tempera with metal leaf on paper mounted on canvas,2.1506509801877572e-09
"medium_Drypoint from a book of twenty etchings (six with drypoint and six with aquatint), four drypoints, and one engraving",2.1468774662552165e-09
medium_Offset lithograph on newsprint,2.1442689442535665e-09
"medium_Nylon, polypropylene, hemp, dye, and metal",2.1392929715799627e-09
"medium_Engraving, etching and drypoint",2.1369867489339225e-09
"medium_Lithograph and screenprint from a portfolio of seventeen screenprints, nine lithographs, two lithographs with screenprint, one photocopy, and one photograph",2.1349289762918736e-09
medium_Shellac on moiré rayon,2.133801707642921e-09
medium_Embroidery on linen,2.132713918259856e-09
"medium_Lithograph and embossing from a portfolio of ten lithographs (one with screenprint and embossing, one with embossing) and five screenprints (two double-sided, one with collage additions)",2.1325069719998142e-09
"medium_20 etchings, printed in black",2.1315711068976708e-09
medium_Series of nine lithographs with chine collé,2.1302876252831023e-09
"medium_Ballpoint pen, marker, and paint on paper",2.1297956407231257e-09
medium_Pencil and ink on paper (recto and verso),2.128151774845689e-09
"medium_Colored pencil on gelatin silver prints, pencil on paper",2.127964712377467e-09
"medium_Lithograph from an illustrated book with thirty aquatints (twenty-one with etching, two with drypoint, one with screenprint), three etchings (two with drypoint), and one lithograph",2.127026525200819e-09
"medium_Marker, graphite, and cut-and-pasted color reproduction on tracing paper",2.1263138320855707e-09
"medium_Drypoint, aquatint, and engraving, with hand additions",2.1244895216826155e-09
"medium_Lithograph, aquatint, and etching from a series of seven lithograph and aquatints",2.11991961223195e-09
"medium_Offset lithograph with collage and colored pencil additions, stones, painted wood, and glass from a portfolio of seven screenprints, two lithographs, and one offset lithograph with objects in various media",2.1185169035992805e-09
medium_Printing ink on torn-and-pasted paper,2.1181659454075523e-09
"medium_Cream, smooth, laid Richard de Bas paper",2.1169792334267205e-09
medium_Pastel on engraving,2.1126471941038257e-09
medium_Screenprint with a gelatin silver print taped in from a series of 11 screenprints,2.1116791260972415e-09
medium_Portfolio of five drypoint and photogravures,2.109206609836255e-09
medium_Cut-and-pasted colored paper and printed paper on printed paper with cardstock border,2.1087995443495225e-09
